,screen_name,text,followers_count,favorite_count,retweet_count,created_at,location
128,A022005,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",191,0,196,2019-08-18 23:31:00,
129,KasanMulyono,"Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa dari Smartphone https://t.co/MDJRDywFTd",13550,15,4,2019-08-18 23:30:47,
130,yssrnrhd,"Di ibukota baru nanti, ada pedagang kupi keliling tidak yha? https://t.co/pXcOhNcfG9",281,0,0,2019-08-18 23:30:28,
131,HirtoWati,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",101,0,196,2019-08-18 23:30:01,
132,christalingga,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,607,0,78,2019-08-18 23:29:55,"Jakarta,Indonesia "
133,adriankeyy,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",153,0,196,2019-08-18 23:29:52,Jakarta
134,bampranowo,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",76,0,226,2019-08-18 23:29:49,Indonesia Raya
135,Graharekayasa,RT @MonkeyD68239989: Pindahnya ibukota hanya untuk kepentingan obor cina #BatalkanPindahIbuKota,401,0,9,2019-08-18 23:29:42,"Denpasar Selatan, Indonesia"
136,LaeGaligo,Salah satu tujuan Pemindahan Ibukota ke Kalimantan agar lebih Mudah Menjarah Hutan Kalimantan yg Notabene adalah pa… https://t.co/KHTWneaVu7,530,0,0,2019-08-18 23:29:30,Bugis _ Indonesia Barat (WIB)
137,Gitawana,@Moch_herianto Si ondel-ondel ngurus sampah dan kali Ciliwung saja tidak becus. Bagaimana mau membangun ibukota bar… https://t.co/gOCPfAMjjU,313,0,0,2019-08-18 23:28:53,Jakarta
138,FitriaAmbarwa19,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,5,0,1546,2019-08-18 23:28:07,"Bandung Wetan, Indonesia"
139,HasrilF1,"RT @idtodaydotco: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone https://t.co/aIEa8PMyZL",1101,0,7,2019-08-18 23:27:25,Atlantis City
140,Ira25_11,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,24,0,1546,2019-08-18 23:27:16,
141,adul0301,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",30,0,226,2019-08-18 23:27:06,"Kota Medan, Sumatera Utara"
142,sabaradi78,RT @do_ra_dong: 9. Agenda besar yang dimiliki soekarno terkait kajian dan rencana ganyang malaysia dipakai dalam bentuk dimensi berbeda ter…,937,0,124,2019-08-18 23:27:04,Jakarta
143,MuhammadRafal3,@liappuccino NApyadaw di Myanmar yg menjadi pengganti Rangoon menjadi kota hantu sekarang😆.Brasilia di Brasil membu… https://t.co/N7KrfFIOvG,49,0,0,2019-08-18 23:27:03,
144,Linda04212862,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",32,0,196,2019-08-18 23:26:45,
145,sabaradi78,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",937,0,179,2019-08-18 23:26:34,Jakarta
146,mas_aarii,RT @fidibsp: Selamat datang ke ibukota baru. Teman teman ini yang namanya Kalimantan. Suku aslinya ada Dayak Banjar dan Kutai. Kalau kalian…,145,0,6,2019-08-18 23:26:33,bandjarmasin
147,Rahmatmikhaela,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",3942,0,226,2019-08-18 23:26:27,
148,CakepThe,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,21,0,1546,2019-08-18 23:25:54,
149,LelaNunung,"@rockygerung Ibukota tak perlu pindah. 
Yang harus pindah ya otak.",3,0,0,2019-08-18 23:25:20,
150,wahidulqohhar,"@faizalassegaf @mohmahfudmd Urgent nya dimana ya?
#BisaNgurusNegaraGakSih

Mau mindahin ibukota apa tak ada yg lebi… https://t.co/scIxuFDQkZ",1806,2,1,2019-08-18 23:25:12,jakarta Indonesia
151,nugieahza81,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,364,0,1546,2019-08-18 23:24:47,"Depok, Jawa Barat"
152,tahamaaruf,"Masya Allah.... dan kita masih ribut soal kofar kafir, jin, koalisi dan ibukota baru.... https://t.co/HNCRVyN0fp",383,0,0,2019-08-18 23:24:03,Indonesia
153,cinnamon_irish,"@mpah_4yank @aniesbaswedan Hehe....solusi yg tdk solutif, krn kebencian itu ada dihatimu sendiri bukan di ibukota.
😇😇😇",397,2,0,2019-08-18 23:23:50,
154,TerserahMinions,"RT @mendoandagess: Karena kurangnya pengetahuan akan politik, lebih baik aku diam. Ibukota dimana aja gamasalah, asalkan kesejahteraan bagi…",0,0,16,2019-08-18 23:23:41,
155,RianRD3,@RadenSyuhada8 Yg musti dipindahkan itu bukan Ibukota nya tapi kecerdasan Pemimpin untuk mengelola Negara yg hrs dihadirkan.,2051,1,0,2019-08-18 23:23:25,
156,liappuccino,@MuhammadRafal3 perlu diketahui bahwa wacana pemindahan ibukota sudah ada sejak Bung Karno masih tercatat sebagai R… https://t.co/69mYXwCL6f,270,0,0,2019-08-18 23:23:23,Ibu Pertiwi
157,sembara_1980,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",273,0,196,2019-08-18 23:23:15,
158,Faizjr_09,Memang ibukota Papua mau pindah kemana sih? Sampe2 ahok bisa ngebatalin https://t.co/Mzg6Zux8RP,77,0,0,2019-08-18 23:23:00,kec.Tajurhalang // KAB Bogor
159,UsbinDunda3,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",118,0,138,2019-08-18 23:22:34,
160,JokowiID5758,"Terkait rencana pemindahan ibukota, Prabowo-Sandi memang konsisten. Konsisten berbeda.
Ibukota Indonesia yang baru… https://t.co/HOFn1BK1ZT",120,0,0,2019-08-18 23:22:21,
161,bintang_irul,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",71,0,540,2019-08-18 23:22:20,"Pasirian, Indonesia"
162,UsbinDunda3,RT @do_ra_dong: 12. Maka kami katakan rencana pemindahan ibukota ke kalimantan adalah rencana agenda proxy china untuk periode kedua jokowi…,118,0,146,2019-08-18 23:22:16,
163,septiza_id,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",572,0,226,2019-08-18 23:22:12,#Pribumi
164,liappuccino,"@MuhammadRafal3 semua kota yang jadi ibukota awalnya terbangun dari 0. kalau meragukan kemampuan negeri kita, bagai… https://t.co/xJi87e2R05",270,0,0,2019-08-18 23:21:59,Ibu Pertiwi
165,UsbinDunda3,RT @do_ra_dong: 9. Agenda besar yang dimiliki soekarno terkait kajian dan rencana ganyang malaysia dipakai dalam bentuk dimensi berbeda ter…,118,0,124,2019-08-18 23:21:35,
166,angenbagas,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",189,0,540,2019-08-18 23:21:23,Samarinda
167,UsbinDunda3,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",118,0,179,2019-08-18 23:21:13,
168,elpurba15,"@rockygerung Om Gerung lagi cari2 bahan kontra narasi kepindahan ibukota. 
Masing kurang greng Oom,  coba lagi ya.",44,0,0,2019-08-18 23:21:10,
169,lalafasha,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",59,0,179,2019-08-18 23:20:56,Jombang
170,UsbinDunda3,"RT @do_ra_dong: 7. Ada agenda ""menunggangi"" dibalik rencana pemindahan ibukota dari Jakarta ke Kalimantan

Memanfaatkan studi dan kajian pr…",118,0,125,2019-08-18 23:20:36,
171,GalihGieloof,"RT @elisa_jkt: Menanggapi pidato Pak @jokowi 16/08/2019 tentang Pemindahan Ibukota, maka pada hari Kemerdekaan ini saya membantah klaim2 me…",267,0,82,2019-08-18 23:20:33,Baros City
172,AzizacahyaNur,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,1918,0,1546,2019-08-18 23:20:17,Indonesia
173,didi_furqon,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",564,0,226,2019-08-18 23:20:11,Bogor Rain City INDONESIA
174,AltafAyahe,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,0,0,1546,2019-08-18 23:20:09,
175,angenbagas,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",189,0,193,2019-08-18 23:20:00,Samarinda
176,SahraAhli,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? via @kbharianaceh https://t.co/4ocMnxpk4C",222,0,60,2019-08-18 23:19:59,"Kota Makassar, Sulawesi Selata"
177,jr_gavin10,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",255,0,166,2019-08-18 23:19:55,"Jakarta Timur, DKI Jakarta"
178,UsbinDunda3,"RT @do_ra_dong: 5. Banyak pihak yang menyebut, rencana pemindahan ibukota oleh Jokowi adalah rencana sekedar agenda taipan ataupun bagi-bag…",118,0,139,2019-08-18 23:19:55,
179,angenbagas,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",189,0,138,2019-08-18 23:19:26,Samarinda
180,angenbagas,RT @do_ra_dong: 9. Agenda besar yang dimiliki soekarno terkait kajian dan rencana ganyang malaysia dipakai dalam bentuk dimensi berbeda ter…,189,0,124,2019-08-18 23:18:43,Samarinda
181,UsbinDunda3,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",118,0,540,2019-08-18 23:18:37,
182,Marciyaaa,"RT @dianyzkhnur: Udah jadi paru²nya dunia klo dijadiin ibukota jgn harap bumi bisa hidup lama
 #BatalkanPindahIbuKota https://t.co/1GXZs8En…",132,0,5,2019-08-18 23:18:37,"DKI Jakarta, Indonesia"
183,angenbagas,"RT @do_ra_dong: 8. Berdasarkan info terbatas

Ada aksi reaksi serta ada back up besar beijing dibalik rencana pemindahan ibukota kekalimant…",189,0,179,2019-08-18 23:18:27,Samarinda
184,JoePhiyo,"RT @jeansAprilia97: Saat semua tersadar semua sudah dikuasai Asing.. 
Rakyat mau demo besar2an. 
Pemerintah nya asyk minum kopi di ibukota…",2279,0,10,2019-08-18 23:17:57,SBY barat benowo 04 / 02 / 13
185,RizalGilbran,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,68,0,2439,2019-08-18 23:17:51,indonesi
186,lunsuh3,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,9,0,1546,2019-08-18 23:17:42,
187,mus_tanjung,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",1934,0,540,2019-08-18 23:17:42,"DKI Jakarta, Indonesia"
188,wiltony_arton,"RT @WhySoSensi: 'Permasalahan utama':
Situng
Ekonomi nyungsep
BUMN
Pengangguran
Utang
Korupsi
Impor ugal-ugalan
Miras &amp; narkoba
Kriminal
OP…",647,0,7,2019-08-18 23:17:33,
189,yoren505,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",801,0,540,2019-08-18 23:17:32,"Tangerang, Indonesia"
190,momilthecat27,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",747,0,196,2019-08-18 23:17:00,Indonesia
191,nscpunk,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,54,0,1546,2019-08-18 23:15:21,
192,IamHell8,"RT @Yasmine_____99: https://t.co/ktnjRUBRwX
--
Mas @prabowo : Minta Pemindahan ibukota Diteliti Lagi.
Bang @sandiuno : Minta Ingin Konsep B…",208,0,57,2019-08-18 23:15:19,Earth
193,YarnoMugi,"@fadlizon @radarbogorID Jonggol cocok utk kebon jengkol bukan ibukota bro, tambah padat
tar jobodetabek bro,",2,0,0,2019-08-18 23:15:19,
194,PranotoAgum,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",35,0,193,2019-08-18 23:15:00,
195,asma_ramaputri,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",77,0,540,2019-08-18 23:14:56,
196,tryumnaa,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",419,0,196,2019-08-18 23:14:55,
197,Dyahsintagmail1,@dody_13 @Ikhwan606 @febrofirdaus Tepatnya lg lg sibuk pindah ibukota,9,0,0,2019-08-18 23:14:43,
198,PranotoAgum,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",35,0,540,2019-08-18 23:14:38,
199,AnakNegeriAsli,"Papua adalah Indonesia,SDM dan SDA di sana tdk kalah dgn wilayah lain di ibu Pertiwi, ibukota Indonesia adalah Papua.kenapa tidak???",86,0,0,2019-08-18 23:14:07,Indonesia
200,NaufalAzhuri,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",97,0,196,2019-08-18 23:13:57,
201,zetgeist_,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,179,0,1546,2019-08-18 23:13:48,BTH - JKT - PBG
202,hari_lfc,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,395,0,1546,2019-08-18 23:13:02,"Bojonggede, Indonesia"
203,rifani_syahrial,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",161,0,196,2019-08-18 23:13:00,
204,bayangan_semar,"RT @bayangan_semar: Wuakakakakakak
Aduh... Kena bener ini sama RG.

#KamiBersatuKawalUAS
@BecaknyaWiwis

Rocky Gerung: Buat Apa Ibukota Bar…",7474,0,21,2019-08-18 23:12:34,Karang Tumaritis
205,__Arlyanti2_,"RT @Arlyanti_catty: Kalau ibukota bisa gandeng swasta atau asing,  kebijakan pemerintah nantipun bisa diatur swasta atau asing. 
Gak ada or…",4567,0,1,2019-08-18 23:12:29,jawa barat
206,DAlimurdani,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",95,0,540,2019-08-18 23:12:19,
207,YarnoMugi,"@rockygerung Ndro lu itu pola pikirnya spt togog
beraq, gak ngerti makna pindahnya
ibukota, padahal maksudnya peme-… https://t.co/XQcUk2x9NA",2,0,0,2019-08-18 23:12:12,
208,AloelAsheen,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,8,0,78,2019-08-18 23:12:01,
209,deninanaisme,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,368,0,1546,2019-08-18 23:10:54,Jakarta
210,wiltony_arton,"RT @jeansAprilia97: Saat semua tersadar semua sudah dikuasai Asing.. 
Rakyat mau demo besar2an. 
Pemerintah nya asyk minum kopi di ibukota…",647,0,10,2019-08-18 23:10:52,
211,MenolakDunguu,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,39,0,1546,2019-08-18 23:10:45,Indonesia
212,Alex27008156,"RT @fadlizon: Jokowi Pindahkan Ibukota Ke Kalimantan, Fadli Zon: Duitnya Dari Mana? via @kbharianaceh https://t.co/4ocMnxpk4C",478,0,60,2019-08-18 23:10:22,
213,IdhamSunyoto,@Moechls2 Setuju bget saya wacana pindahin ibukota utk meredupkan anies..bnyak pertanyaan kl pindah dr pembiayaan?… https://t.co/RyuGfdXc3B,1,1,0,2019-08-18 23:09:52,
214,AnakNegeriAsli,Jika alasan pemindahan ibukota negara adalah pemerataan sosial ekonomi dan sdh tdk layaknya Jakarta sbg ibukota neg… https://t.co/jpKqWEU5Ez,86,0,0,2019-08-18 23:09:31,Indonesia
215,enxynos,"RT @MotivateProvoke: Mengapa Ibukota Harus Pindah?

Disini kita kupas beberapa alasan mengapa ibukota harus pindah?

Setelah melihat bebera…",10,0,166,2019-08-18 23:09:31,"DKI Jakarta, Indonesia"
216,nonombeak,Pemindahan ibukota harus dipikir dengan baik dan bijak. Mengapa semua diam. Apakah sejarah kelam mesti berulang.,1093,0,0,2019-08-18 23:09:06,
217,gilangnyaa,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,250,0,78,2019-08-18 23:09:05,
218,wiltony_arton,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",647,0,226,2019-08-18 23:08:58,
219,wahidulqohhar,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,1806,0,1546,2019-08-18 23:08:53,jakarta Indonesia
220,_Ninies_,"RT @bayangan_semar: Wuakakakakakak
Aduh... Kena bener ini sama RG.

#KamiBersatuKawalUAS
@BecaknyaWiwis

Rocky Gerung: Buat Apa Ibukota Bar…",1682,0,21,2019-08-18 23:08:12,indonesia
221,TobatMukidi,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",288,0,196,2019-08-18 23:07:51,California
222,muarreef,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,37,0,1546,2019-08-18 23:07:50,"Kota Medan, Sumatera Utara"
223,AndalasPeople,"@MichelAdamAnyar Ada agenda China si belakang pemindahan ibukota itu

#BelaUASBelaUlama
#BelaUASBelaUlama",323,4,1,2019-08-18 23:07:28,Sumatera - Indonesia
224,RudySt6,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",179,0,196,2019-08-18 23:07:04,
225,dearini,RT @emilsalim2010: Presiden Jokowi minta izin DPR pindah ibukota Negara. Sebaiknya DPR buka kesempatan bagi publik umum mempersoalkan: apa…,38,0,2439,2019-08-18 23:06:59,"DKI Jakarta, Indonesia"
226,didin_amagai,inilah akibatnya beri angin (kesempatan seluas2nya) kpd ASING ASENG &amp; investor. membangkang smua kn. dgn pindahnya… https://t.co/ZQi118azBt,102,0,0,2019-08-18 23:04:47,indonesian
227,JohnKampenk,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",437,0,226,2019-08-18 23:04:31,"Sumedang, west java, Indonesia"
228,permadiaktifis,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,245,0,1546,2019-08-18 23:03:36,
229,Nerakagarislucu,@HKBP_GL Buat mindahin ibukota kayanya cukup lae wkwkwk,1679,1,0,2019-08-18 23:03:01,Neraka Lantai Paling Bawah
230,nina_mayoni,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",570,0,226,2019-08-18 23:02:54,"Tangerang, Indonesia"
231,mus_tanjung,RT @rockygerung: Buat apa ibukota baru? Memerintah bisa dari smartphone. Kredit HP baru aja cukup.,1934,0,1546,2019-08-18 23:02:04,"DKI Jakarta, Indonesia"
232,PakaiHatiSteril,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",493,0,540,2019-08-18 23:02:00,jakarta
233,ekurnia82,"RT @rmol_id: Rocky Gerung: Buat Apa Ibukota Baru, Memerintah Kan Bisa Dari Smartphone #KlikRMOLID #RepublikMerdeka https://t.co/elSARwCiUr",1455,0,226,2019-08-18 23:01:53,Banten - DKI Jakarta (PP)
234,nurcholis_omar,"RT @do_ra_dong: Dalam diskusi terbatas lingkaran survey kalibata, ada beberapa poin penting dan informasi terkait rencana pemindahan ibukot…",53,0,540,2019-08-18 23:01:32,"Kota Palembang, Sumatera Selat"
235,nurcholis_omar,"RT @do_ra_dong: Kami sudahi informasi terkait hasil diskusi lingkaran survey kalibata terkait rencana pemindahan ibukota 

Ada udang dibali…",53,0,193,2019-08-18 23:01:27,"Kota Palembang, Sumatera Selat"
236,FsPropaganda,"RT @dr_koko28: Ibukota kita gak usah pindah. Cukup ke Bogor.

Itu juga gak perlu lahan baru. Pake aja sepetak lahan di Istana. Bangun gedun…",343,0,196,2019-08-18 23:01:16,
237,danidarojat13,RT @corbuzier: Ada yg nanya sama gw... Kalo ibukota gak di Jakarta lagi.. Om Ded jadi org kampung dong ya... GUE JAWAB APA COBA.. 🤣🤣😂,346,0,78,2019-08-18 23:01:10,"Kuningan, Indonesia"
238,nurcholis_omar,"RT @do_ra_dong: 13. Pemerintah china akan back up full agenda pemindahan ibukota ke kalimantan 

Sebagai bagian putus tangan kekuatan penga…",53,0,138,2019-08-18 23:01:05,"Kota Palembang, Sumatera Selat"
239,nurcholis_omar,RT @do_ra_dong: 12. Maka kami katakan rencana pemindahan ibukota ke kalimantan adalah rencana agenda proxy china untuk periode kedua jokowi…,53,0,146,2019-08-18 23:01:05,"Kota Palembang, Sumatera Selat"
